date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:28	272637/272637	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2009:00:58%20GMT	https://en.t-firefly.com/doc/download/127.html	D:/1/download/en.t-firefly.com/doc/download/127.html	(from )
17:01:29	44/44	---MCZ	200	added ('OK')	text/plain	etag:W/%226138a2ed-18%22	https://en.t-firefly.com/robots.txt		(from )
17:01:29	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%226138a2f1-1d970%22	https://en.t-firefly.com/themes/t-firefly/public/assets/bootstrap/bootstrap.min.css	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/bootstrap/bootstrap.min.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:29	27949/27949	---MCZ	200	added ('OK')	text/css	etag:W/%226138a2fc-6d2d%22	https://en.t-firefly.com/themes/t-firefly/public/assets/simpleboot3/font-awesome/4.4.0/css/font-awesome.min.css	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/simpleboot3/font-awesome/4.4.0/css/font-awesome.min.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:30	1246/1246	---MCZ	200	added ('OK')	text/css	etag:W/%226138a2f1-4de%22	https://en.t-firefly.com/themes/t-firefly/public/assets/css/public.css?v=1.4.3	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/css/public62b4.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:30	42130/42130	---MCZ	200	added ('OK')	text/css	etag:W/%226231a999-a492%22	https://en.t-firefly.com/themes/t-firefly/public/assets/css/style.css?v=1.4.3	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/css/style62b4.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:30	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%226138a2fc-15283%22	https://en.t-firefly.com/themes/t-firefly/public/assets/js/jquery.min.js	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/js/jquery.min.js	(from https://en.t-firefly.com/doc/download/127.html)
17:01:31	30446/30446	---M-Z	200	added ('OK')	application/javascript	etag:e75052745d573d18ec2a33b09b95fec9	https://hm.baidu.com/hm.js?a59c4f3b4ec58882544d7cc51d1d78e1	D:/1/download/hm.baidu.com/hmfe8c.js	(from https://en.t-firefly.com/doc/download/127.html)
17:01:31	12696/12696	---MCZ	200	added ('OK')	text/css	etag:W/%226138a2f1-3198%22	https://en.t-firefly.com/themes/t-firefly/public/assets/css/slippry/slippry.css	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/css/slippry/slippry.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:31	15947/15947	---MCZ	200	added ('OK')	text/css	etag:W/%226178f20f-3e4b%22	https://en.t-firefly.com/themes/t-firefly/public/assets/css/doc.css?v=1.4.3	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/css/doc62b4.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:31	1635/1635	---M--	200	added ('OK')	image/png	etag:%226138a2f6-663%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/Linux.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/Linux.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:32	1601/1601	---M--	200	added ('OK')	image/png	etag:%226138a2f6-641%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/Linux-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/Linux-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:32	1648/1648	---M--	200	added ('OK')	image/png	etag:%226138a2fc-670%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/windows.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/windows.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:32	1609/1609	---M--	200	added ('OK')	image/png	etag:%226138a2fc-649%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/windows-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/windows-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:32	1578/1578	---M--	200	added ('OK')	image/png	etag:%226138a2fa-62a%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/flash.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/flash.png	(from https://en.t-firefly.com/doc/download/127.html)
